51.4503142,0.1270638,Pengarth Road,,,,,
51.4502496,0.1271362,Pengarth Road,,,,,
51.4505062,0.1269679,Pengarth Road,,,,,
51.4490782,0.1288368,Penn Lane,,,,,
51.4519379,0.1308844,Mount Drive,,,,,
51.4555895,0.1333825,Lenor Close,,,,,
51.4506947,0.1219621,Danson Road,,,,,
51.4477361,0.1352363,Torbrook Close,,,,,
51.44767,0.1326798,Torbrook Close,,,,,
51.4464833,0.1422542,Love Lane,,,,,
51.4481802,0.1359628,Basing Drive,,,,,
51.4480262,0.1352681,Torbrook Close,,,,,
51.4463649,0.1331162,Arbuthnot Lane,,,,,
51.4480693,0.1420812,Unnamed,,,,,
51.4503732,0.1212755,Unnamed,,,,,
51.4481365,0.1215062,Blendon Road,,,,,
51.4483379,0.1207377,Blendon Road,,,,,
51.4481499,0.1211562,Blendon Road,,,,,
51.4496701,0.1211045,Danson Road,,,,,
51.4490045,0.1331284,Unnamed,,,,,
51.4507445,0.1214528,Lakeside Close,,,,,
51.4501348,0.1213624,Danson Road,,,,,
51.4492036,0.1397693,Upton Close,,,,,
51.4574456,0.1387059,Broadway,,,,,
51.4591798,0.1392795,Unnamed,,,,,
51.4584563,0.1394501,Unnamed,,,,,
51.4585477,0.1402429,Unnamed,,,,,
51.4561379,0.1434537,Royal Oak Road,,,,,
51.4637263,0.1344483,Unnamed,,,,,
51.4554056,0.1228623,Danson Road,,,,,
51.4554103,0.1226555,Unnamed,,,,,
51.4530758,0.1227956,Unnamed,,,,,
51.4514381,0.1217625,Unnamed,,,,,
51.4543764,0.1224738,Unnamed,,,,,
51.4465444,0.1298065,Blendon Road,,,,,
51.4601211,0.1218198,South Gipsy Road,,,,,
51.4627737,0.1227654,Westbrooke Road,,,,,
51.4628078,0.1228496,South Gipsy Road,,,,,
51.4608607,0.13802,Church Road,,,,,
51.4582169,0.1371632,Princess Street,,,,,
51.4596405,0.1363397,West Street,,,,,
51.4565482,0.1345832,Standard Road,,,,,
51.463152,0.1315811,Woodlands Road,,,,,
51.4632981,0.131679,Unnamed,,,,,
51.4633031,0.1315892,Unnamed,,,,,
51.4607425,0.124381,Unnamed,,,,,
51.4603576,0.1262929,Brampton Road,,,,,
51.4594,0.1275713,Gainsborough Square,,,,,
51.4592519,0.1277916,Unnamed,,,,,
51.4601779,0.1263681,Unnamed,,,,,
51.4602134,0.1262157,Brampton Road,,,,,
51.4590421,0.1290659,Unnamed,,,,,
51.4591499,0.1284453,Unnamed,,,,,
51.4601724,0.12671,Unnamed,,,,,
51.4605929,0.1264469,Brampton Road,,,,,
51.4581734,0.1410262,Unnamed,,,,,
51.458219,0.141178,Unnamed,,,,,
51.4586631,0.1435193,Unnamed,,,,,
51.4600299,0.1273361,Longmere Court,,,,,
51.4609255,0.1359288,Stratton Road,,,,,
51.4614142,0.1336274,Stratton Close,,,,,
51.4604951,0.1338546,Sandford Road,,,,,
51.4595417,0.136327,West Street,,,,,
51.4628034,0.1350676,Woodlands Road,,,,,
51.46108,0.134196,Stratton Road,,,,,
51.4607204,0.1323685,Rowan Road,,,,,
51.462712,0.1362951,Woodlands Road,,,,,
51.452409,0.1353062,Upton Road,,,,,
51.453655,0.1304521,Charlotte Close,,,,,
51.4543535,0.128702,Cobham Place,,,,,
51.4543743,0.128221,Cobham Place,,,,,
51.4576796,0.1281974,Brunswick Road,,,,,
51.4580781,0.1283543,Brunswick Close,,,,,
51.4600997,0.1292517,Portman Close,,,,,
51.4601874,0.1287046,Queen Anne Gate,,,,,
51.4555781,0.1302989,Unnamed,,,,,
51.4573222,0.1386108,Albion Road,,,,,
51.4554609,0.1226053,Unnamed,,,,,
51.4557464,0.1229172,Danson Road,,,,,
51.4559902,0.1223607,Danson Park,,,,,
51.4632955,0.1287231,Brampton Road,,,,,
51.4624823,0.1292068,Beechwood Crescent,,,,,
51.4555701,0.1302409,Unnamed,,,,,
51.4555743,0.1303394,Unnamed,,,,,
51.4555422,0.1303332,Unnamed,,,,,
51.4570748,0.1413397,Broadway,,,,,
51.4573126,0.1387204,Albion Road,,,,,
51.4574117,0.1389778,Broadway,,,,,
51.4574665,0.1389957,Broadway,,,,,
51.4574755,0.1384003,Broadway,,,,,
51.457549,0.1384289,Broadway,,,,,
51.456951,0.1427176,Broadway,,,,,
51.4570402,0.1419278,Broadway,,,,,
51.4590974,0.1425509,Unnamed,,,,,
51.459078,0.1426555,Unnamed,,,,,
51.4482281,0.1290984,Unnamed,,,,,
51.4638686,0.1411155,FP226,,,,,
51.4637819,0.1400799,Belvedere Road,,,,,
51.4640193,0.1427068,FP82,,,,,
51.4634271,0.1430991,FP82,,,,,
51.4504832,0.1218566,Danson Road,,,,,
51.4506041,0.1213731,Lakeside Close,,,,,
51.4506348,0.1216352,Danson Road,,,,,
51.4575594,0.1381616,Broadway,,,,,
51.4567439,0.1388155,Albion Road,,,,,
51.4568894,0.138701,Albion Road,,,,,
51.4566995,0.1386961,Albion Road,,,,,
51.4568758,0.1385989,Albion Road,,,,,
51.4501738,0.1215063,Danson Road,,,,,
51.4502993,0.1213689,Danson Road,,,,,
51.4511423,0.1222783,Unnamed,,,,,
51.4518046,0.1364085,Martin Dene,,,,,
51.4516573,0.1362513,Upton Road,,,,,
51.4553725,0.1341989,Sunland Avenue,,,,,
51.4555805,0.1426241,Unnamed,,,,,
51.4555534,0.1425599,Royal Oak Road,,,,,
51.456935,0.1424979,Broadway,,,,,
51.4568734,0.1428497,Broadway,,,,,
51.4531846,0.1220761,Unnamed,,,,,
51.4543755,0.1227445,Danson Road,,,,,
51.4561193,0.1413028,Albion Road,,,,,
51.4567605,0.1388245,Unnamed,,,,,
51.4637612,0.137402,Church Road,,,,,
51.4634468,0.1368589,Station Road,,,,,
51.4564871,0.1416655,Unnamed,,,,,
51.4564833,0.1417077,Unnamed,,,,,
51.4570028,0.141851,Broadway,,,,,
51.4570491,0.1418664,Broadway,,,,,
51.4555385,0.1351191,Unnamed,,,,,
51.4581902,0.1361603,West Street,,,,,
51.4581065,0.1367512,Unnamed,,,,,
51.4568203,0.1399079,Unnamed,,,,,
51.4566874,0.1398939,Unnamed,,,,,
51.4565862,0.1396294,Unnamed,,,,,
51.4567149,0.1396578,Unnamed,,,,,
51.4568444,0.1396907,Unnamed,,,,,
51.4565637,0.1398449,Unnamed,,,,,
51.4600491,0.1396541,Upland Road,,,,,
51.4601282,0.1390121,Unnamed,,,,,
51.4583259,0.1304073,Unnamed,,,,,
51.4582258,0.1313192,Upton Road,,,,,
51.4581984,0.1294893,Clarence Road,,,,,
51.4580471,0.1298776,Unnamed,,,,,
51.4580343,0.1302483,Unnamed,,,,,
51.4580066,0.1294069,Clarence Road,,,,,
51.4607782,0.12657,Brampton Road,,,,,
51.4608135,0.1264073,Unnamed,,,,,
51.4608516,0.1259251,Unnamed,,,,,
51.461007,0.125998,Unnamed,,,,,
51.4612613,0.1269528,Brampton Road,,,,,
51.461432,0.1263603,Unnamed,,,,,
51.4613068,0.1267605,Unnamed,,,,,
51.4611159,0.1265936,Unnamed,,,,,
51.4611808,0.1264372,Unnamed,,,,,
51.4613705,0.1265842,Unnamed,,,,,
51.4623693,0.1226721,South Gipsy Road,,,,,
51.4622119,0.1234922,Unnamed,,,,,
51.4619292,0.1376017,Church Road,,,,,
51.4583005,0.1233937,Danson Road,,,,,
51.4582134,0.1242243,Unnamed,,,,,
51.4583683,0.1242765,Unnamed,,,,,
51.4580454,0.1241783,Unnamed,,,,,
51.4558311,0.1226631,Unnamed,,,,,
51.4559074,0.1226921,Danson Park,,,,,
51.4596486,0.1239382,Danson Road,,,,,
51.4597351,0.1238749,Park View Road,,,,,
51.4595257,0.1238298,Danson Road,,,,,
51.45981,0.1234532,Park View Road,,,,,
51.4595906,0.123804,Danson Road,,,,,
51.4583649,0.1323916,Broadway,,,,,
51.4581632,0.1328042,Unnamed,,,,,
51.4571796,0.1360172,Lion Road,,,,,
51.4572077,0.1353234,Unnamed,,,,,
51.4564974,0.1352725,Standard Road,,,,,
51.4568191,0.135354,Unnamed,,,,,
51.4576418,0.1343517,Devonshire Road,,,,,
51.4576762,0.1341005,Unnamed,,,,,
51.4587084,0.1331236,Sandford Road,,,,,
51.4586387,0.1335512,Unnamed,,,,,
51.4587606,0.1331446,Sandford Road,,,,,
